               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.070192,            0.037737,            0.026654,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.063132,           0.0035208,           0.0035208
                   1,            0.046086,            0.027772,            0.022396,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.033868,           0.0063873,           0.0063873
                   2,            0.031438,            0.025028,            0.019216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081337,           0.0081337,           0.0081337
                   3,            0.024847,            0.023683,            0.018343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081337,           0.0081337,           0.0081337
                   4,             0.02141,            0.022524,             0.01735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071305,           0.0071305,           0.0071305
                   5,            0.019932,            0.021935,            0.016407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061274,           0.0061274,           0.0061274
                   6,            0.018311,            0.021215,              0.0157,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051242,           0.0051242,           0.0051242
                   7,            0.017043,             0.02068,            0.014651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004121,            0.004121,            0.004121
                   8,            0.016005,            0.020397,            0.013991,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031179,           0.0031179,           0.0031179
                   9,            0.015061,            0.019734,            0.013142,             0.75934,             0.85145,             0.83977,             0.66293,            0.017771,            0.011658,            0.020532,           0.0021147,           0.0021147,           0.0021147
                   0,            0.081035,            0.029872,            0.028089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.065993,           0.0022574,           0.0022574
                   1,            0.055057,            0.030441,             0.02642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04668,           0.0040963,           0.0040963
                   2,            0.045789,            0.026042,            0.023605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026914,           0.0054835,           0.0054835
                   3,            0.035913,            0.021837,            0.020608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066974,           0.0064191,           0.0064191
                   4,            0.027365,            0.019426,             0.01862,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055371,           0.0055371,           0.0055371
                   5,            0.024347,            0.018314,            0.017438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055371,           0.0055371,           0.0055371
                   6,            0.021154,            0.017418,             0.01634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046338,           0.0046338,           0.0046338
                   7,            0.019035,            0.016911,            0.015252,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037306,           0.0037306,           0.0037306
                   8,            0.017377,            0.016402,            0.014254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028274,           0.0028274,           0.0028274
                   9,            0.016073,            0.015882,             0.01336,             0.76542,             0.82987,             0.84115,             0.65304,            0.018973,           0.0098043,            0.020934,           0.0019241,           0.0019241,           0.0019241
                   0,            0.072608,            0.037872,            0.024389,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069113,           0.0032446,           0.0032446
                   1,            0.047097,            0.028835,            0.023288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039457,           0.0058857,           0.0058857
                   2,            0.032871,            0.025091,            0.020109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091507,           0.0078758,           0.0078758
                   3,            0.024192,            0.023803,            0.017068,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069949,           0.0069949,           0.0069949
                   4,            0.021928,            0.023001,            0.016188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069949,           0.0069949,           0.0069949
                   5,            0.019966,            0.021957,            0.015359,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060098,           0.0060098,           0.0060098
                   6,            0.018329,            0.021455,            0.014565,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050248,           0.0050248,           0.0050248
                   7,            0.016929,             0.02093,            0.013989,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040397,           0.0040397,           0.0040397
                   8,            0.016057,            0.020524,            0.013215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030547,           0.0030547,           0.0030547
                   9,            0.015188,            0.019864,            0.012255,             0.74135,             0.83264,             0.83018,             0.66006,            0.017905,            0.012936,            0.018746,           0.0020696,           0.0020696,           0.0020696
                   0,            0.076292,            0.031871,            0.028784,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069024,           0.0030293,           0.0030293
                   1,            0.051659,            0.025994,             0.02566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043779,           0.0054952,           0.0054952
                   2,            0.040242,            0.021689,            0.021422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017927,           0.0073533,           0.0073533
                   3,            0.028589,            0.020632,            0.019578,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007269,            0.007269,            0.007269
                   4,            0.026301,            0.019585,            0.018645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007269,            0.007269,            0.007269
                   5,            0.023327,            0.018771,            0.017488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062454,           0.0062454,           0.0062454
                   6,            0.020904,            0.018293,             0.01663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052217,           0.0052217,           0.0052217
                   7,            0.019227,            0.017838,             0.01548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004198,            0.004198,            0.004198
                   8,            0.018424,            0.017533,            0.014423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031744,           0.0031744,           0.0031744
                   9,            0.016964,            0.017073,            0.013708,             0.76122,             0.83942,             0.84458,             0.66195,             0.01954,            0.010799,             0.01979,           0.0021507,           0.0021507,           0.0021507
                   0,            0.069074,            0.037684,            0.028508,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057928,           0.0029689,           0.0029689
                   1,            0.047096,            0.030102,             0.02404,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.035183,           0.0053863,           0.0053863
                   2,            0.035002,            0.025667,            0.020656,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011844,           0.0072087,           0.0072087
                   3,            0.025172,            0.024445,            0.019215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067099,           0.0067099,           0.0067099
                   4,            0.022327,            0.023086,            0.018278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067099,           0.0067099,           0.0067099
                   5,             0.01953,            0.022217,            0.017289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057665,           0.0057665,           0.0057665
                   6,            0.017469,            0.021341,            0.016341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048232,           0.0048232,           0.0048232
                   7,            0.016295,            0.020989,            0.015478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038798,           0.0038798,           0.0038798
                   8,            0.015388,            0.020516,            0.014585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029365,           0.0029365,           0.0029365
                   9,            0.014489,            0.020013,            0.013548,             0.76903,             0.83113,             0.83369,             0.65702,            0.016736,            0.012823,            0.020684,           0.0019931,           0.0019931,           0.0019931
                   0,            0.072869,            0.030542,            0.030033,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074707,           0.0032975,           0.0032975
                   1,            0.048041,            0.025023,            0.025763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043891,           0.0059817,           0.0059817
                   2,            0.035179,            0.021025,            0.021683,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012412,           0.0080042,           0.0080042
                   3,            0.025455,            0.019702,            0.020444,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073253,           0.0073253,           0.0073253
                   4,            0.023013,             0.01894,            0.019519,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073253,           0.0073253,           0.0073253
                   5,            0.021249,            0.017983,            0.018876,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062937,           0.0062937,           0.0062937
                   6,            0.019332,            0.017633,            0.017923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052621,           0.0052621,           0.0052621
                   7,            0.018317,            0.017243,            0.016756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042305,           0.0042305,           0.0042305
                   8,            0.017066,            0.016551,            0.016232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031989,           0.0031989,           0.0031989
                   9,            0.016011,            0.016263,            0.015638,             0.75463,             0.82762,             0.82666,             0.63965,            0.018458,            0.011331,            0.025402,           0.0021674,           0.0021674,           0.0021674
                   0,            0.075769,            0.044937,            0.031846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046037,           0.0032683,           0.0032683
                   1,            0.051962,             0.03644,            0.026996,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027994,           0.0059288,           0.0059288
                   2,            0.037584,            0.031681,            0.023278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092955,           0.0079335,           0.0079335
                   3,            0.026517,            0.030363,            0.022703,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071073,           0.0071073,           0.0071073
                   4,             0.02204,             0.02934,            0.022277,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071073,           0.0071073,           0.0071073
                   5,            0.019628,            0.028051,             0.02118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061064,           0.0061064,           0.0061064
                   6,            0.017984,             0.02712,            0.020097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051055,           0.0051055,           0.0051055
                   7,            0.017006,            0.026363,            0.018999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041047,           0.0041047,           0.0041047
                   8,            0.016129,            0.025725,            0.018422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031038,           0.0031038,           0.0031038
                   9,            0.015311,            0.024946,            0.017549,             0.72498,             0.82809,             0.81625,              0.6315,            0.018233,             0.01486,            0.025667,           0.0021029,           0.0021029,           0.0021029
                   0,            0.066781,            0.036603,            0.025532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068588,           0.0037197,           0.0037197
                   1,            0.044533,            0.027988,            0.021391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038305,           0.0067478,           0.0067478
                   2,            0.030031,            0.025601,            0.018531,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088707,           0.0088707,           0.0088707
                   3,            0.023113,            0.025266,            0.018178,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088707,           0.0088707,           0.0088707
                   4,             0.01969,            0.023968,            0.017435,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007776,            0.007776,            0.007776
                   5,            0.017832,            0.023138,            0.016663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066813,           0.0066813,           0.0066813
                   6,            0.016564,            0.022334,            0.015846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055866,           0.0055866,           0.0055866
                   7,            0.015656,            0.021921,            0.015325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004492,            0.004492,            0.004492
                   8,            0.015017,            0.021462,            0.014783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033973,           0.0033973,           0.0033973
                   9,            0.014438,            0.020963,            0.013962,             0.72273,             0.84819,             0.83241,             0.65636,            0.015887,            0.012365,             0.01922,           0.0023026,           0.0023026,           0.0023026
                   0,            0.072568,            0.037234,            0.022576,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072221,           0.0030384,           0.0030384
                   1,            0.048185,            0.028959,             0.02133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045321,           0.0055118,           0.0055118
                   2,            0.036169,            0.025046,             0.01821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017811,           0.0073759,           0.0073759
                   3,            0.025766,            0.023728,            0.015817,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072347,           0.0072347,           0.0072347
                   4,            0.022815,            0.022508,            0.014836,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072347,           0.0072347,           0.0072347
                   5,            0.020663,            0.021789,            0.014012,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062163,           0.0062163,           0.0062163
                   6,             0.01886,            0.021021,             0.01341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051979,           0.0051979,           0.0051979
                   7,            0.017232,            0.020626,            0.012733,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041795,           0.0041795,           0.0041795
                   8,            0.016462,            0.020114,            0.011899,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003161,            0.003161,            0.003161
                   9,            0.015303,            0.019561,            0.011234,             0.74891,             0.84207,             0.83821,             0.65542,            0.017469,            0.012422,            0.016624,           0.0021426,           0.0021426,           0.0021426
                   0,            0.066334,             0.03533,            0.026513,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069639,           0.0033605,           0.0033605
                   1,            0.044281,            0.026239,            0.022065,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040494,            0.006096,            0.006096
                   2,            0.031222,            0.023452,            0.019208,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010674,           0.0081573,           0.0081573
                   3,            0.023448,            0.022622,            0.018432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073393,           0.0073393,           0.0073393
                   4,            0.020581,            0.021595,            0.017235,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073393,           0.0073393,           0.0073393
                   5,            0.018783,            0.020931,            0.016867,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063058,           0.0063058,           0.0063058
                   6,            0.017306,            0.020382,            0.016035,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052722,           0.0052722,           0.0052722
                   7,            0.016343,            0.019693,             0.01505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042386,           0.0042386,           0.0042386
                   8,            0.015176,             0.01932,            0.014428,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032051,           0.0032051,           0.0032051
                   9,            0.014468,            0.018906,            0.013418,             0.75983,             0.84491,             0.83668,              0.6635,            0.016417,            0.012029,            0.019741,           0.0021715,           0.0021715,           0.0021715
                   0,            0.066088,            0.034978,            0.026559,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069469,           0.0031899,           0.0031899
                   1,            0.042877,            0.026061,             0.02311,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040184,           0.0057865,           0.0057865
                   2,            0.029519,            0.023402,            0.019393,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01026,           0.0077432,           0.0077432
                   3,            0.022226,            0.022353,            0.018099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069667,           0.0069667,           0.0069667
                   4,            0.019888,            0.021348,            0.017352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069667,           0.0069667,           0.0069667
                   5,            0.018601,            0.020611,            0.016581,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059856,           0.0059856,           0.0059856
                   6,            0.016914,            0.019995,            0.015796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050045,           0.0050045,           0.0050045
                   7,            0.016015,            0.019535,            0.015035,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040235,           0.0040235,           0.0040235
                   8,            0.015125,            0.019129,            0.014245,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030424,           0.0030424,           0.0030424
                   9,            0.014296,            0.018529,            0.013334,             0.76606,             0.83062,             0.83859,             0.66497,             0.01612,            0.011882,            0.019081,           0.0020613,           0.0020613,           0.0020613
                   0,            0.073602,            0.037725,            0.028002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.064549,           0.0033623,           0.0033623
                   1,            0.050401,            0.030549,            0.024915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038403,           0.0060992,           0.0060992
                   2,            0.036986,            0.025605,            0.020548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011582,           0.0081616,           0.0081616
                   3,            0.026146,            0.023972,            0.019116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074377,           0.0074377,           0.0074377
                   4,            0.022534,            0.023097,            0.018367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074377,           0.0074377,           0.0074377
                   5,             0.02012,            0.022016,            0.017362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063903,           0.0063903,           0.0063903
                   6,            0.018162,            0.021296,            0.016397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053429,           0.0053429,           0.0053429
                   7,            0.017224,            0.020775,            0.015221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042955,           0.0042955,           0.0042955
                   8,            0.016035,            0.020212,            0.014437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032481,           0.0032481,           0.0032481
                   9,            0.015034,            0.019647,            0.013679,             0.75865,             0.84192,             0.83686,             0.65533,            0.018298,            0.012757,             0.02005,           0.0022006,           0.0022006,           0.0022006
                   0,            0.067423,            0.035029,            0.027599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070906,            0.003284,            0.003284
                   1,            0.045135,            0.026437,            0.024055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041459,           0.0059575,           0.0059575
                   2,            0.032344,            0.023068,            0.020107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011353,           0.0079723,           0.0079723
                   3,            0.023291,            0.022253,            0.018606,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072348,           0.0072348,           0.0072348
                   4,            0.020721,             0.02126,            0.017899,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072348,           0.0072348,           0.0072348
                   5,            0.019043,            0.020425,            0.017174,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062164,           0.0062164,           0.0062164
                   6,            0.017625,            0.019698,            0.016349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005198,            0.005198,            0.005198
                   7,            0.016262,            0.019265,            0.015558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041797,           0.0041797,           0.0041797
                   8,            0.015585,            0.018904,            0.014705,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031613,           0.0031613,           0.0031613
                   9,            0.014578,            0.018324,            0.013756,              0.7344,             0.85687,             0.83701,             0.65268,            0.016915,            0.012064,            0.021491,           0.0021429,           0.0021429,           0.0021429
                   0,             0.07443,            0.033994,            0.027887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068745,           0.0030164,           0.0030164
                   1,            0.049675,             0.02676,            0.023986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038763,           0.0054717,           0.0054717
                   2,            0.036201,            0.022877,            0.020433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081755,           0.0073219,           0.0073219
                   3,            0.026033,            0.021315,            0.018821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064746,           0.0064746,           0.0064746
                   4,            0.023396,             0.02035,            0.017904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064746,           0.0064746,           0.0064746
                   5,            0.021438,            0.019795,            0.016982,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055628,           0.0055628,           0.0055628
                   6,             0.01971,            0.019192,            0.015888,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004651,            0.004651,            0.004651
                   7,            0.018302,            0.018739,            0.014966,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037393,           0.0037393,           0.0037393
                   8,            0.016906,            0.018399,            0.014194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028275,           0.0028275,           0.0028275
                   9,            0.016028,            0.017895,            0.013364,             0.76133,             0.85579,             0.84488,             0.66488,            0.017975,            0.010455,             0.02122,           0.0019157,           0.0019157,           0.0019157
                   0,            0.078538,            0.029507,            0.027362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.065854,            0.003801,            0.003801
                   1,            0.049944,            0.024783,            0.025465,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032949,           0.0068965,           0.0068965
                   2,            0.036606,            0.020178,            0.021545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083771,           0.0083771,           0.0083771
                   3,            0.030957,             0.01875,            0.019435,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083771,           0.0083771,           0.0083771
                   4,             0.02714,            0.017911,            0.018242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073456,           0.0073456,           0.0073456
                   5,            0.024211,            0.017014,            0.017314,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063141,           0.0063141,           0.0063141
                   6,            0.022531,            0.016797,            0.016635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052826,           0.0052826,           0.0052826
                   7,            0.021471,            0.016255,             0.01554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042512,           0.0042512,           0.0042512
                   8,            0.019735,            0.015741,            0.014849,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032197,           0.0032197,           0.0032197
                   9,            0.018302,            0.015429,            0.014162,             0.75673,             0.84638,             0.84534,             0.65746,             0.01985,            0.010826,            0.019585,           0.0021882,           0.0021882,           0.0021882
                   0,            0.092753,            0.037956,            0.031806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.088392,           0.0035336,           0.0035336
                   1,            0.060012,            0.039536,            0.030195,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040084,             0.00641,             0.00641
                   2,            0.043373,            0.032683,            0.027977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075949,           0.0075949,           0.0075949
