               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   6,            0.019544,            0.022824,            0.022913,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040485,           0.0040485,           0.0040485
                   7,            0.017984,            0.022281,            0.022385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032561,           0.0032561,           0.0032561
                   8,            0.016333,            0.021448,             0.02124,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024638,           0.0024638,           0.0024638
                   9,            0.014972,            0.021172,            0.019977,             0.75423,              0.8518,             0.84476,             0.65082,            0.016514,            0.015697,            0.026736,           0.0016715,           0.0016715,           0.0016715
                   0,            0.055558,            0.039845,            0.034998,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.061232,           0.0026154,           0.0026154
                   1,            0.037674,            0.033042,            0.028452,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047337,           0.0047454,           0.0047454
                   2,            0.032656,            0.025853,            0.024567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032919,           0.0063515,           0.0063515
                   3,             0.02627,            0.024448,            0.023274,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017976,           0.0074339,           0.0074339
                   4,             0.02175,            0.023878,            0.022798,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074441,           0.0074441,           0.0074441
                   5,            0.020428,            0.022847,            0.021807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074441,           0.0074441,           0.0074441
                   6,            0.017431,             0.02191,            0.020586,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062276,           0.0062276,           0.0062276
                   7,            0.015716,            0.021185,            0.019563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050112,           0.0050112,           0.0050112
                   8,            0.014342,            0.020688,            0.018475,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037947,           0.0037947,           0.0037947
                   9,            0.013255,            0.020038,            0.017017,             0.75493,             0.84456,             0.84683,             0.65502,            0.014562,            0.016667,            0.025341,           0.0025782,           0.0025782,           0.0025782
                   0,            0.054832,             0.03786,            0.035597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.055304,           0.0026649,           0.0026649
                   1,            0.037108,            0.032111,            0.029062,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042263,           0.0048353,           0.0048353
                   2,            0.031444,            0.025161,            0.025139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028688,           0.0064719,           0.0064719
                   3,            0.025774,            0.023761,            0.023686,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01458,           0.0075749,           0.0075749
                   4,            0.021563,            0.022791,            0.022543,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072632,           0.0072632,           0.0072632
                   5,            0.019041,            0.021941,            0.021834,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072632,           0.0072632,           0.0072632
                   6,            0.016941,            0.021186,            0.020702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060765,           0.0060765,           0.0060765
                   7,            0.015507,            0.020402,            0.019585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048898,           0.0048898,           0.0048898
                   8,            0.014094,            0.019663,            0.018417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037031,           0.0037031,           0.0037031
                   9,            0.012918,             0.01916,            0.016915,             0.75102,             0.85488,             0.83931,             0.65124,            0.014851,            0.016003,            0.027266,           0.0025164,           0.0025164,           0.0025164
                   0,            0.054341,            0.039669,            0.034237,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060985,           0.0025163,           0.0025163
                   1,            0.037485,            0.032083,            0.027552,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046993,           0.0045659,           0.0045659
                   2,            0.031378,            0.025563,            0.024279,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032497,           0.0061117,           0.0061117
                   3,            0.025281,             0.02535,            0.024225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017497,           0.0071539,           0.0071539
                   4,            0.021164,            0.024318,            0.023321,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071443,           0.0071443,           0.0071443
                   5,            0.019456,            0.023046,            0.022065,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071443,           0.0071443,           0.0071443
                   6,            0.016939,            0.022128,            0.020747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059779,           0.0059779,           0.0059779
                   7,            0.015599,            0.021556,            0.019886,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048115,           0.0048115,           0.0048115
                   8,            0.014199,            0.021036,            0.019196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036451,           0.0036451,           0.0036451
                   9,            0.013249,            0.020356,            0.017816,             0.74015,             0.84274,             0.84227,             0.63548,            0.015667,            0.016957,             0.02685,           0.0024787,           0.0024787,           0.0024787
                   0,            0.054163,            0.038586,            0.034478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060486,           0.0025475,           0.0025475
                   1,            0.037012,            0.031819,            0.027942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046722,           0.0046222,           0.0046222
                   2,            0.031061,            0.025123,            0.024112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032447,           0.0061868,           0.0061868
                   3,            0.025046,             0.02389,            0.023171,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017662,           0.0072414,           0.0072414
                   4,            0.020635,            0.023261,            0.022468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072517,           0.0072517,           0.0072517
                   5,            0.019165,            0.022293,            0.021568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072517,           0.0072517,           0.0072517
                   6,            0.016493,            0.021414,            0.020402,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060672,           0.0060672,           0.0060672
                   7,            0.015231,            0.020824,            0.019619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048826,           0.0048826,           0.0048826
                   8,            0.013776,            0.020255,            0.018303,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036981,           0.0036981,           0.0036981
                   9,            0.012771,            0.019556,            0.017065,             0.75791,             0.83221,              0.8432,             0.65647,            0.014338,            0.016442,            0.024683,           0.0025135,           0.0025135,           0.0025135
                   0,            0.053944,             0.03976,            0.036895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057143,           0.0022184,           0.0022184
                   1,            0.036613,            0.031993,            0.029192,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045262,           0.0040242,           0.0040242
                   2,            0.030865,            0.025494,            0.025736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032937,            0.005385,            0.005385
                   3,            0.024832,            0.024648,            0.024589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020167,           0.0063006,           0.0063006
                   4,            0.020851,            0.023989,            0.023173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069512,           0.0067711,           0.0067711
                   5,            0.018131,             0.02289,            0.022458,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056762,           0.0056762,           0.0056762
                   6,            0.017246,            0.022358,            0.021449,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056762,           0.0056762,           0.0056762
                   7,             0.01558,            0.021819,            0.020487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045634,           0.0045634,           0.0045634
                   8,             0.01408,            0.021012,             0.01929,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034507,           0.0034507,           0.0034507
                   9,            0.012873,            0.020565,            0.017798,             0.74838,             0.84376,             0.84026,             0.64452,            0.014232,            0.016484,             0.02743,           0.0023379,           0.0023379,           0.0023379
                   0,            0.036273,            0.025492,             0.03028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.061139,           0.0033388,           0.0033388
                   1,            0.023093,            0.020412,            0.023777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.048,            0.006058,            0.006058
                   2,            0.020097,            0.015976,            0.020977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.034192,           0.0081086,           0.0081086
                   3,            0.017155,            0.015178,            0.019934,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.019715,           0.0094908,           0.0094908
                   4,            0.015339,            0.014753,            0.018844,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094775,           0.0094775,           0.0094775
                   5,            0.014817,            0.014199,             0.01802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094775,           0.0094775,           0.0094775
                   6,            0.013121,             0.01379,            0.016949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079293,           0.0079293,           0.0079293
                   7,            0.011756,            0.013537,            0.016408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063812,           0.0063812,           0.0063812
                   8,            0.010927,            0.013193,            0.015595,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048331,           0.0048331,           0.0048331
                   9,           0.0099405,            0.012835,            0.014419,             0.76136,             0.82936,             0.83788,               0.641,            0.010773,            0.009562,            0.021783,           0.0032849,           0.0032849,           0.0032849
                   0,            0.056803,             0.04598,            0.032939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073913,           0.0029763,           0.0029763
                   1,            0.038106,            0.032563,            0.025766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.058661,           0.0054003,           0.0054003
                   2,            0.032281,            0.031608,            0.023927,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042813,           0.0072283,           0.0072283
                   3,            0.026526,            0.030301,            0.022814,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026369,           0.0084605,           0.0084605
                   4,            0.021891,            0.029478,             0.02168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093292,           0.0090966,           0.0090966
                   5,            0.018908,            0.029258,            0.021054,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076308,           0.0076308,           0.0076308
                   6,            0.017828,            0.028472,            0.020255,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076308,           0.0076308,           0.0076308
                   7,            0.016257,            0.027416,            0.018888,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061409,           0.0061409,           0.0061409
                   8,            0.014861,            0.026948,             0.01818,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046511,           0.0046511,           0.0046511
                   9,            0.013637,            0.026002,            0.017004,             0.77378,             0.83842,             0.85164,             0.62937,             0.01518,            0.023358,            0.024775,           0.0031613,           0.0031613,           0.0031613
                   0,            0.057066,            0.023311,            0.046844,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06948,           0.0025189,           0.0025189
                   1,            0.038831,            0.021052,            0.036931,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.053486,           0.0045709,           0.0045709
                   2,            0.032598,            0.017834,            0.034559,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036988,            0.006119,            0.006119
                   3,            0.027086,            0.016083,            0.033236,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.019986,           0.0071632,           0.0071632
                   4,            0.022212,            0.015259,            0.031732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072564,           0.0072564,           0.0072564
                   5,            0.020759,            0.014901,            0.031107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072564,           0.0072564,           0.0072564
                   6,            0.018401,            0.014462,            0.029621,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006073,            0.006073,            0.006073
                   7,            0.016689,            0.014074,            0.027444,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048896,           0.0048896,           0.0048896
                   8,             0.01516,            0.013745,             0.02592,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037062,           0.0037062,           0.0037062
                   9,            0.014185,            0.013419,            0.024327,             0.71567,              0.8288,             0.80956,             0.62016,            0.014961,            0.010408,            0.036824,           0.0025228,           0.0025228,           0.0025228
                   0,            0.047064,            0.045603,            0.031421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.064934,           0.0034224,           0.0034224
                   1,            0.031713,            0.031686,            0.026284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044578,           0.0062096,           0.0062096
                   2,            0.023155,            0.028647,            0.022123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.023537,           0.0083116,           0.0083116
                   3,             0.01968,            0.027829,            0.021221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088935,           0.0088935,           0.0088935
                   4,            0.018051,            0.026849,            0.019945,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088935,           0.0088935,           0.0088935
                   5,            0.015781,            0.025761,             0.01895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076447,           0.0076447,           0.0076447
                   6,            0.014595,            0.025017,             0.01769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063959,           0.0063959,           0.0063959
                   7,            0.013167,            0.024345,            0.017108,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051471,           0.0051471,           0.0051471
                   8,            0.012488,            0.023498,            0.016027,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038983,           0.0038983,           0.0038983
                   9,            0.011668,            0.023014,            0.014993,              0.7382,              0.8437,             0.82829,             0.65063,            0.013082,            0.018488,            0.025002,           0.0026494,           0.0026494,           0.0026494
                   0,            0.050556,            0.040042,            0.034555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045978,           0.0026842,           0.0026842
                   1,            0.032027,            0.033143,            0.030453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037375,           0.0048692,           0.0048692
                   2,            0.028644,            0.025603,            0.024564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028234,           0.0065156,           0.0065156
                   3,            0.023685,            0.024136,             0.02276,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018553,           0.0076235,           0.0076235
                   4,            0.020059,            0.023503,            0.022055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083347,           0.0081928,           0.0081928
                   5,            0.017685,            0.022794,            0.021447,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006868,            0.006868,            0.006868
                   6,            0.016539,            0.022335,            0.020653,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006868,            0.006868,            0.006868
                   7,            0.014455,            0.021651,            0.019592,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055216,           0.0055216,           0.0055216
                   8,            0.013512,             0.02083,            0.018404,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041752,           0.0041752,           0.0041752
                   9,            0.012565,            0.019934,            0.016594,             0.75894,             0.83896,             0.84191,             0.66995,            0.013397,            0.015191,             0.02591,           0.0028288,           0.0028288,           0.0028288
                   0,            0.052798,            0.035218,            0.034091,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.064895,            0.002822,            0.002822
                   1,            0.035336,            0.031439,            0.028475,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047618,           0.0051201,           0.0051201
                   2,            0.031105,            0.024198,            0.024308,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029776,           0.0068529,           0.0068529
                   3,            0.025121,            0.022381,            0.022862,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011369,           0.0080205,           0.0080205
                   4,             0.02048,             0.02158,            0.021978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071895,           0.0071895,           0.0071895
                   5,            0.018686,             0.02043,            0.020785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071895,           0.0071895,           0.0071895
                   6,            0.016504,            0.019772,            0.019561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060144,           0.0060144,           0.0060144
                   7,            0.014749,            0.019321,            0.019109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048393,           0.0048393,           0.0048393
                   8,            0.013576,            0.018765,             0.01786,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036641,           0.0036641,           0.0036641
                   9,            0.012372,            0.018229,            0.016623,             0.76865,             0.84913,             0.84775,             0.65948,            0.013528,             0.01491,            0.024433,            0.002489,            0.002489,            0.002489
                   0,            0.053084,            0.037401,            0.034055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.07473,           0.0018829,           0.0018829
                   1,            0.037118,            0.026156,            0.026958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.058112,           0.0034167,           0.0034167
                   2,             0.02929,             0.02344,            0.024411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041117,           0.0045739,           0.0045739
                   3,            0.024496,             0.02267,            0.023247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.023745,           0.0053544,           0.0053544
                   4,            0.019322,            0.022042,             0.02226,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059972,           0.0057583,           0.0057583
                   5,            0.016751,            0.021238,            0.021014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048319,           0.0048319,           0.0048319
                   6,            0.016289,            0.021186,            0.020658,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048319,           0.0048319,           0.0048319
                   7,            0.014857,            0.020407,            0.019219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038903,           0.0038903,           0.0038903
                   8,            0.013844,            0.019986,            0.018385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029487,           0.0029487,           0.0029487
                   9,            0.012918,            0.019682,            0.016938,             0.75275,             0.84334,             0.83514,             0.64399,            0.014557,             0.01758,            0.023443,           0.0020071,           0.0020071,           0.0020071
                   0,             0.05628,            0.046269,            0.037432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.061742,           0.0027888,           0.0027888
                   1,            0.041326,            0.035404,            0.029611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.049325,           0.0050613,           0.0050613
                   2,            0.033507,            0.029933,            0.026287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.03635,           0.0067765,           0.0067765
                   3,            0.027421,            0.029047,            0.024711,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.022818,           0.0079346,           0.0079346
                   4,            0.022604,            0.028586,            0.024294,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087287,           0.0085355,           0.0085355
                   5,             0.01911,            0.027444,            0.023501,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007165,            0.007165,            0.007165
                   6,            0.018145,            0.026447,            0.022344,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007165,            0.007165,            0.007165
                   7,            0.015841,            0.025712,            0.021584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005772,            0.005772,            0.005772
                   8,            0.014495,            0.024808,            0.020563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004379,            0.004379,            0.004379
                   9,            0.013114,            0.023944,            0.018852,             0.75822,             0.85023,             0.84675,             0.65745,             0.01427,            0.019278,            0.026096,            0.002986,            0.002986,            0.002986
                   0,            0.043923,            0.031691,             0.02787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.056453,           0.0027081,           0.0027081
                   1,            0.028965,            0.026616,            0.023006,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04171,           0.0049141,           0.0049141
                   2,            0.025175,            0.020823,            0.019658,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026426,           0.0065783,           0.0065783
                   3,            0.020822,            0.019723,            0.018331,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0106,           0.0077009,           0.0077009
                   4,            0.017319,            0.019133,            0.017405,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006905,            0.006905,            0.006905
                   5,            0.015987,             0.01829,            0.016406,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006905,            0.006905,            0.006905
                   6,            0.014076,            0.017683,            0.015302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057788,           0.0057788,           0.0057788
                   7,            0.012625,            0.017395,            0.014953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046525,           0.0046525,           0.0046525
                   8,             0.01161,            0.016929,            0.014271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035263,           0.0035263,           0.0035263
                   9,            0.010595,            0.016468,            0.012961,             0.75376,             0.84171,             0.84122,             0.65796,            0.011376,            0.013277,            0.021389,              0.0024,              0.0024,              0.0024
                   0,            0.067797,            0.040943,            0.022201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.059398,           0.0014882,           0.0014882
                   1,            0.041069,            0.035642,            0.021342,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04618,           0.0026999,           0.0026999
                   2,            0.035448,            0.025078,            0.021129,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032663,           0.0036133,           0.0036133
                   3,            0.029287,            0.022907,            0.018999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018848,           0.0042285,           0.0042285
                   4,            0.025026,             0.02214,            0.016051,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047353,           0.0045454,           0.0045454
                   5,            0.021238,            0.021379,            0.014534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038118,           0.0038118,           0.0038118
                   6,            0.020543,            0.020585,            0.013781,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038118,           0.0038118,           0.0038118
                   7,            0.018113,            0.020033,            0.013256,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030661,           0.0030661,           0.0030661
                   8,            0.017204,             0.01942,            0.012582,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023205,           0.0023205,           0.0023205
