               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   1,            0.042974,            0.042509,            0.036514,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.05314,           0.0043413,           0.0043413
                   2,            0.038014,            0.029776,            0.029634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.025406,             0.00581,             0.00581
                   3,            0.027007,            0.027535,             0.02703,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                   4,            0.022219,            0.027244,            0.027233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                   5,            0.018881,            0.025225,            0.025398,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053606,           0.0053606,           0.0053606
                   6,            0.017675,             0.02449,            0.024517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044833,           0.0044833,           0.0044833
                   7,            0.016385,            0.023742,             0.02358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003606,            0.003606,            0.003606
                   8,            0.015731,            0.023199,            0.022469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027286,           0.0027286,           0.0027286
                   9,            0.015031,            0.022453,            0.021569,             0.70828,             0.82444,             0.82504,             0.62192,            0.018964,            0.016056,            0.029853,           0.0018513,           0.0018513,           0.0018513
                   0,            0.065897,            0.051541,            0.024067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.080683,           0.0026656,           0.0026656
                   1,            0.045053,            0.040757,            0.022864,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046918,           0.0048357,           0.0048357
                   2,            0.032829,            0.033572,            0.019848,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012618,           0.0064711,           0.0064711
                   3,            0.022791,              0.0319,            0.016923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059976,           0.0059976,           0.0059976
                   4,             0.01936,            0.030107,            0.015663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059976,           0.0059976,           0.0059976
                   5,            0.016924,            0.028606,            0.014975,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051535,           0.0051535,           0.0051535
                   6,            0.015649,            0.027606,            0.014018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043093,           0.0043093,           0.0043093
                   7,            0.014357,            0.026658,            0.013505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034652,           0.0034652,           0.0034652
                   8,            0.013519,            0.025763,            0.012676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002621,            0.002621,            0.002621
                   9,            0.012727,            0.025127,            0.011936,             0.75448,             0.83213,             0.83692,             0.64027,            0.016367,            0.016315,            0.017027,           0.0017769,           0.0017769,           0.0017769
                   0,            0.067154,            0.053587,            0.024362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072794,           0.0031464,           0.0031464
                   1,            0.045178,            0.041027,            0.022956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036147,           0.0057084,           0.0057084
                   2,            0.032012,            0.035258,            0.019379,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070676,           0.0070676,           0.0070676
                   3,            0.022914,            0.033518,            0.017001,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070676,           0.0070676,           0.0070676
                   4,            0.018883,            0.031324,            0.016028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061964,           0.0061964,           0.0061964
                   5,               0.017,            0.029816,            0.015012,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053252,           0.0053252,           0.0053252
                   6,            0.015712,            0.029063,            0.014185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044539,           0.0044539,           0.0044539
                   7,             0.01466,            0.028212,            0.013567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035827,           0.0035827,           0.0035827
                   8,            0.013773,            0.027243,            0.012863,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027115,           0.0027115,           0.0027115
                   9,            0.013028,            0.026797,            0.012199,             0.75216,             0.84888,             0.84184,             0.66589,            0.015077,            0.016807,            0.017378,           0.0018403,           0.0018403,           0.0018403
                   0,            0.064923,            0.049462,            0.024763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072948,           0.0035687,           0.0035687
                   1,            0.043085,            0.036151,            0.023126,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037084,           0.0064753,           0.0064753
                   2,            0.029597,            0.032183,            0.019311,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080567,           0.0080567,           0.0080567
                   3,            0.022638,            0.030621,             0.01718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080567,           0.0080567,           0.0080567
                   4,            0.018908,            0.028711,            0.016231,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007065,            0.007065,            0.007065
                   5,            0.017185,            0.027353,            0.015366,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060733,           0.0060733,           0.0060733
                   6,            0.016154,            0.026776,            0.014523,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050816,           0.0050816,           0.0050816
                   7,            0.014986,            0.025952,            0.013874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00409,             0.00409,             0.00409
                   8,             0.01402,            0.025037,            0.013091,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030983,           0.0030983,           0.0030983
                   9,            0.013277,              0.0246,            0.012414,              0.7518,             0.85392,             0.85014,             0.67462,            0.015478,            0.015658,            0.017982,           0.0021066,           0.0021066,           0.0021066
                   0,            0.053632,            0.038536,             0.02673,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054259,            0.003542,            0.003542
                   1,            0.030547,            0.031778,            0.025645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.03056,           0.0064253,           0.0064253
                   2,            0.023577,             0.02374,            0.023914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083328,           0.0083328,           0.0083328
                   3,            0.019804,            0.022457,            0.019431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083328,           0.0083328,           0.0083328
                   4,            0.016518,            0.021828,            0.018232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073042,           0.0073042,           0.0073042
                   5,             0.01529,            0.021285,             0.01756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062756,           0.0062756,           0.0062756
                   6,            0.014458,            0.020491,            0.016796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005247,            0.005247,            0.005247
                   7,             0.01377,            0.020052,            0.016226,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042183,           0.0042183,           0.0042183
                   8,            0.013119,            0.019387,            0.015811,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031897,           0.0031897,           0.0031897
                   9,            0.012559,            0.019117,            0.014925,             0.74965,              0.8421,             0.83049,             0.65651,            0.014155,            0.010815,             0.01707,           0.0021611,           0.0021611,           0.0021611
                   0,            0.058465,            0.048165,             0.02872,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.066473,           0.0032432,           0.0032432
                   1,            0.039597,            0.037882,            0.026182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036425,           0.0058858,           0.0058858
                   2,            0.029209,            0.031838,            0.021538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077066,           0.0077066,           0.0077066
                   3,            0.021382,            0.030386,            0.019771,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077066,           0.0077066,           0.0077066
                   4,            0.017554,            0.028724,            0.018634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067599,           0.0067599,           0.0067599
                   5,            0.015578,            0.027401,            0.017651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058131,           0.0058131,           0.0058131
                   6,            0.014447,            0.026571,            0.016678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048664,           0.0048664,           0.0048664
                   7,            0.013484,            0.025895,            0.016132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039197,           0.0039197,           0.0039197
                   8,              0.0126,            0.025045,            0.014785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002973,            0.002973,            0.002973
                   9,            0.011884,            0.024467,            0.014401,             0.76657,              0.8505,             0.84952,             0.67527,            0.013741,            0.015316,            0.021575,           0.0020263,           0.0020263,           0.0020263
                   0,            0.049072,            0.044478,            0.040158,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.066417,           0.0028996,           0.0028996
                   1,            0.031852,            0.032176,              0.0318,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036382,            0.005262,            0.005262
                   2,            0.021458,            0.028757,             0.02845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069518,           0.0069518,           0.0069518
                   3,            0.016979,             0.02834,            0.028232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069518,           0.0069518,           0.0069518
                   4,            0.014835,            0.027005,            0.026459,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060977,           0.0060977,           0.0060977
                   5,            0.013565,            0.026188,            0.026054,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052437,           0.0052437,           0.0052437
                   6,            0.012714,            0.025393,            0.025052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043896,           0.0043896,           0.0043896
                   7,            0.012018,            0.024713,             0.02419,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035355,           0.0035355,           0.0035355
                   8,            0.011428,            0.023972,            0.022923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026814,           0.0026814,           0.0026814
                   9,            0.010922,            0.023598,            0.021941,             0.75328,             0.83826,             0.83546,             0.64817,            0.013707,            0.013922,            0.027899,           0.0018273,           0.0018273,           0.0018273
                   0,            0.059406,            0.048221,            0.029303,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.067997,           0.0032167,           0.0032167
                   1,            0.039579,            0.038388,            0.027723,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037796,           0.0058374,           0.0058374
                   2,            0.029633,             0.03214,            0.023106,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077462,           0.0077462,           0.0077462
                   3,              0.0217,            0.030759,            0.020509,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077462,           0.0077462,           0.0077462
                   4,            0.017851,            0.029065,            0.018933,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067943,           0.0067943,           0.0067943
                   5,             0.01575,            0.027544,            0.018155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058423,           0.0058423,           0.0058423
                   6,            0.014371,            0.026537,            0.017013,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048904,           0.0048904,           0.0048904
                   7,             0.01349,            0.025811,            0.016291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039385,           0.0039385,           0.0039385
                   8,            0.012659,            0.025323,            0.015551,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029866,           0.0029866,           0.0029866
                   9,            0.011855,            0.024583,            0.014673,             0.72411,             0.84983,             0.82935,             0.66222,             0.01348,            0.015159,            0.023478,           0.0020347,           0.0020347,           0.0020347
                   0,            0.060242,            0.047136,            0.036275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057055,           0.0034375,           0.0034375
                   1,            0.041193,            0.040212,            0.031911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028268,           0.0062388,           0.0062388
                   2,            0.030341,            0.032451,            0.026011,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075072,           0.0075072,           0.0075072
                   3,            0.020948,            0.030637,            0.024512,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075072,           0.0075072,           0.0075072
                   4,            0.016988,            0.028927,            0.023189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065859,           0.0065859,           0.0065859
                   5,            0.015565,            0.027638,            0.022271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056645,           0.0056645,           0.0056645
                   6,            0.014114,            0.026964,            0.021098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047431,           0.0047431,           0.0047431
                   7,            0.013377,            0.026033,            0.019994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038217,           0.0038217,           0.0038217
                   8,            0.012615,            0.025378,            0.019097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029004,           0.0029004,           0.0029004
                   9,            0.011847,            0.024661,            0.017987,             0.74674,             0.85727,             0.84011,             0.64316,            0.014302,            0.015227,            0.025651,            0.001979,            0.001979,            0.001979
                   0,            0.055628,            0.041773,             0.02931,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.062238,           0.0042061,           0.0042061
                   1,            0.035263,            0.032488,            0.025281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.019723,           0.0076332,           0.0076332
                   2,            0.024066,            0.027089,            0.021122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076985,           0.0076985,           0.0076985
                   3,            0.019256,            0.025387,            0.019626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076985,           0.0076985,           0.0076985
                   4,            0.016519,            0.024278,            0.018658,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067528,           0.0067528,           0.0067528
                   5,            0.015136,             0.02322,            0.017383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058071,           0.0058071,           0.0058071
                   6,            0.014138,            0.022527,            0.016683,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048614,           0.0048614,           0.0048614
                   7,            0.013183,            0.022002,            0.016002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039156,           0.0039156,           0.0039156
                   8,            0.012388,             0.02129,             0.01472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029699,           0.0029699,           0.0029699
                   9,            0.011666,            0.020938,            0.014064,              0.7537,             0.83108,             0.83492,             0.65973,            0.014632,            0.013477,            0.022152,           0.0020242,           0.0020242,           0.0020242
                   0,            0.065487,            0.047521,             0.02659,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.066358,           0.0031216,           0.0031216
                   1,            0.042664,            0.039844,            0.025809,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036209,           0.0056657,           0.0056657
                   2,            0.032253,            0.031209,            0.024134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074195,           0.0074195,           0.0074195
                   3,            0.024194,            0.028955,            0.019897,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074195,           0.0074195,           0.0074195
                   4,            0.019607,            0.027558,            0.018043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065092,           0.0065092,           0.0065092
                   5,            0.017488,            0.026036,            0.017003,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055989,           0.0055989,           0.0055989
                   6,            0.015996,            0.025219,            0.015971,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046887,           0.0046887,           0.0046887
                   7,            0.015127,            0.024536,            0.015281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037784,           0.0037784,           0.0037784
                   8,            0.013965,            0.023851,            0.014368,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028681,           0.0028681,           0.0028681
                   9,            0.013217,            0.023407,            0.013642,             0.75133,             0.82279,             0.82457,             0.63454,            0.016605,            0.015355,            0.021592,           0.0019578,           0.0019578,           0.0019578
                   0,            0.056259,             0.04055,             0.02228,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.078955,           0.0023521,           0.0023521
                   1,            0.039053,            0.031122,             0.01886,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.048883,           0.0042678,           0.0042678
                   2,            0.027689,            0.028216,            0.016317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018339,           0.0057124,           0.0057124
                   3,            0.018676,            0.027476,            0.015516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005671,            0.005671,            0.005671
                   4,            0.015782,            0.026395,            0.015327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005671,            0.005671,            0.005671
                   5,            0.013936,            0.025238,             0.01464,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048746,           0.0048746,           0.0048746
                   6,            0.012705,            0.024237,            0.014103,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040783,           0.0040783,           0.0040783
                   7,            0.012051,            0.023749,            0.013172,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032819,           0.0032819,           0.0032819
                   8,            0.011413,            0.023231,            0.012895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024856,           0.0024856,           0.0024856
                   9,            0.010859,            0.022675,            0.011994,             0.78087,              0.8406,             0.85357,             0.67905,            0.012417,            0.013469,             0.01493,           0.0016892,           0.0016892,           0.0016892
                   0,            0.055272,            0.049765,            0.027538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071181,            0.003034,            0.003034
                   1,            0.038796,            0.037904,            0.024959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042825,           0.0055061,           0.0055061
                   2,            0.028909,            0.032866,            0.020485,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013862,           0.0073719,           0.0073719
                   3,             0.02079,            0.031601,            0.018706,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069222,           0.0069222,           0.0069222
                   4,            0.017555,            0.029967,            0.017968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069222,           0.0069222,           0.0069222
                   5,            0.015037,             0.02854,            0.016749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059529,           0.0059529,           0.0059529
                   6,            0.013853,            0.027601,            0.015846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049837,           0.0049837,           0.0049837
                   7,            0.012629,            0.026867,            0.015261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040144,           0.0040144,           0.0040144
                   8,            0.011782,            0.025923,            0.014052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030451,           0.0030451,           0.0030451
                   9,             0.01104,            0.025408,             0.01358,             0.78669,             0.82448,              0.8558,             0.68159,            0.012722,            0.015826,            0.018253,           0.0020759,           0.0020759,           0.0020759
                   0,            0.058768,            0.048887,            0.024773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060912,           0.0038178,           0.0038178
                   1,            0.037976,            0.037578,            0.023671,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.016339,           0.0069277,           0.0069277
                   2,            0.026775,            0.031752,            0.021391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067817,           0.0067817,           0.0067817
                   3,            0.022399,            0.029796,            0.017527,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067817,           0.0067817,           0.0067817
                   4,            0.019161,            0.028642,            0.016201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059476,           0.0059476,           0.0059476
                   5,            0.017096,            0.027525,            0.015099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051135,           0.0051135,           0.0051135
                   6,            0.015699,            0.026847,            0.014238,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042793,           0.0042793,           0.0042793
                   7,            0.014412,            0.026197,            0.013693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034452,           0.0034452,           0.0034452
                   8,            0.013405,            0.025385,             0.01285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026111,           0.0026111,           0.0026111
                   9,            0.012467,            0.024923,            0.012223,             0.75424,             0.85854,             0.84297,             0.66761,            0.014586,            0.015042,            0.017571,           0.0017769,           0.0017769,           0.0017769
                   0,            0.074676,            0.053392,            0.038517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.061045,           0.0038777,           0.0038777
                   1,            0.049509,            0.045262,            0.035723,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.025757,            0.007039,            0.007039
                   2,             0.03486,            0.037064,            0.030026,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078075,           0.0078075,           0.0078075
                   3,            0.024141,            0.035178,            0.027793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078075,           0.0078075,           0.0078075
                   4,            0.020384,            0.033708,            0.026923,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068512,           0.0068512,           0.0068512
                   5,            0.018828,            0.032175,            0.025579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058949,           0.0058949,           0.0058949
                   6,            0.017768,            0.031079,             0.02461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049387,           0.0049387,           0.0049387
                   7,            0.016753,            0.030404,            0.023823,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039824,           0.0039824,           0.0039824
                   8,            0.015958,            0.029566,            0.022503,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030262,           0.0030262,           0.0030262
                   9,            0.015277,            0.029094,            0.021864,             0.74024,             0.86007,              0.8452,             0.65868,            0.017506,            0.016985,            0.025076,           0.0020699,           0.0020699,           0.0020699
                   0,            0.054256,            0.037436,            0.029951,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.066917,           0.0032568,           0.0032568
                   1,             0.03722,            0.027906,             0.02401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036658,           0.0059104,           0.0059104
                   2,            0.024094,            0.026342,            0.021905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077388,           0.0077388,           0.0077388
                   3,            0.018782,            0.025864,            0.021617,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077388,           0.0077388,           0.0077388
